Date,Open,Close,Volume,Target
2012-09-18,2.125333,2.089333,26827500,2.07
2012-09-19,2.066667,2.07,15727500,2.06
2012-09-20,2.062,2.06,13686000,2.001333
2012-09-21,2.073333,2.001333,28050000,2.044
2012-09-24,1.967333,2.044,19528500,1.844
2012-09-25,1.908,1.844,85206000,1.836
2012-09-26,1.844,1.836,22908000,1.899333
2012-09-27,1.854667,1.899333,26379000,1.952
2012-09-28,1.915333,1.952,65151000,1.944
2012-10-01,1.966667,1.944,13266000,1.986667
2012-10-02,1.952,1.986667,10935000,1.953333
2012-10-03,1.983333,1.953333,15792000,1.96
2012-10-04,2.0,1.96,23119500,1.926
2012-10-05,1.98,1.926,14079000,1.95
2012-10-08,1.924,1.95,13345500,1.891333
2012-10-09,1.941333,1.891333,17895000,1.893333
2012-10-10,1.892667,1.893333,7554000,1.888
2012-10-11,1.929333,1.888,6759000,1.842667
2012-10-12,1.888,1.842667,14814000,1.822
2012-10-15,1.868,1.822,22030500,1.870667
2012-10-16,1.844667,1.870667,7189500,1.921333
2012-10-17,1.883333,1.921333,10020000,1.869333
2012-10-18,1.932667,1.869333,11115000,1.849333
2012-10-19,1.855333,1.849333,15411000,1.856667
2012-10-22,1.866,1.856667,7053000,1.892667
2012-10-23,1.825333,1.892667,11235000,1.828
2012-10-24,1.901333,1.828,15246000,1.834667
2012-10-25,1.853333,1.834667,8665500,1.825333
2012-10-26,1.835333,1.825333,7161000,1.875333
2012-10-31,1.846667,1.875333,11628000,1.95
2012-11-01,1.883333,1.95,15361500,1.928
2012-11-02,1.951333,1.928,15454500,2.1
2012-11-05,1.986667,2.1,30733500,2.076667
2012-11-06,2.040667,2.076667,34860000,2.102667
2012-11-07,2.066667,2.102667,25717500,2.087333
2012-11-08,2.067333,2.087333,19110000,2.021333
2012-11-09,2.04,2.021333,12945000,2.071333
2012-11-12,2.019333,2.071333,8338500,2.107333
2012-11-13,2.086,2.107333,14974500,2.092
2012-11-14,2.130667,2.092,13069500,2.054667
2012-11-15,2.086667,2.054667,14760000,2.122667
2012-11-16,2.076667,2.122667,13630500,2.194667
2012-11-19,2.138,2.194667,20886000,2.2
2012-11-20,2.186667,2.2,13837500,2.164667
2012-11-21,2.174,2.164667,14448000,2.142
2012-11-23,2.173333,2.142,6454500,2.151333
2012-11-26,2.14,2.151333,7437000,2.143333
2012-11-27,2.142,2.143333,13662000,2.215333
2012-11-28,2.133333,2.215333,22878000,2.246
2012-11-29,2.229333,2.246,16551000,2.254667
2012-11-30,2.242,2.254667,21304500,2.308
2012-12-03,2.259333,2.308,31285500,2.26
2012-12-04,2.272,2.26,18949500,2.247333
2012-12-05,2.254667,2.247333,9922500,2.26
2012-12-06,2.254667,2.26,9906000,2.278
2012-12-07,2.286667,2.278,9966000,2.304667
2012-12-10,2.295333,2.304667,13947000,2.352
2012-12-11,2.306667,2.352,23589000,2.350667
2012-12-12,2.347333,2.350667,30957000,2.240667
2012-12-13,2.350667,2.240667,32269500,2.254
2012-12-14,2.252,2.254,15345000,2.293333
2012-12-17,2.251333,2.293333,12373500,2.306
2012-12-18,2.284,2.306,23308500,2.307333
2012-12-19,2.316667,2.307333,19482000,2.295333
2012-12-20,2.300667,2.295333,13818000,2.266667
2012-12-21,2.262667,2.266667,22386000,2.285333
2012-12-24,2.242667,2.285333,5637000,2.239333
2012-12-26,2.264,2.239333,9021000,2.246
2012-12-27,2.233333,2.246,8416500,2.214667
2012-12-28,2.225333,2.214667,6211500,2.258
2012-12-31,2.2,2.258,8923500,2.357333
2013-01-02,2.333333,2.357333,17922000,2.318
2013-01-03,2.345333,2.318,11130000,2.293333
2013-01-04,2.32,2.293333,10110000,2.289333
2013-01-07,2.32,2.289333,6630000,2.245333
2013-01-08,2.3,2.245333,19260000,2.242667
2013-01-09,2.267333,2.242667,10470000,2.235333
2013-01-10,2.258,2.235333,13837500,2.194
2013-01-11,2.269333,2.194,23448000,2.217333
2013-01-14,2.205333,2.217333,13876500,2.26
2013-01-15,2.207333,2.26,24363000,2.273333
2013-01-16,2.256667,2.273333,20673000,2.292
2013-01-17,2.277333,2.292,21550500,2.301333
2013-01-18,2.316,2.301333,53326500,2.346
2013-01-22,2.304,2.346,28803000,2.4
2013-01-23,2.334667,2.4,23464500,2.466
2013-01-24,2.4,2.466,29556000,2.465333
2013-01-25,2.466667,2.465333,19317000,2.535333
2013-01-28,2.457333,2.535333,29790000,2.53
2013-01-29,2.54,2.53,21399000,2.501333
2013-01-30,2.523333,2.501333,14521500,2.500667
2013-01-31,2.524667,2.500667,13521000,2.553333
2013-02-01,2.544667,2.553333,16509000,2.516
2013-02-04,2.56,2.516,16920000,2.542
2013-02-05,2.533333,2.542,19653000,2.611333
2013-02-06,2.545333,2.611333,28398000,2.632
2013-02-07,2.612667,2.632,17949000,2.616
2013-02-08,2.63,2.616,17097000,2.561333
2013-02-11,2.532,2.561333,48994500,2.526
2013-02-12,2.563333,2.526,33919500,2.563333
2013-02-13,2.553333,2.563333,14502000,2.551333
2013-02-14,2.576,2.551333,14860500,2.469333
2013-02-15,2.566667,2.469333,30264000,2.618667
2013-02-19,2.490667,2.618667,40521000,2.569333
2013-02-20,2.62,2.569333,46830000,2.344
2013-02-21,2.432667,2.344,135567000,2.407333
2013-02-22,2.381333,2.407333,38209500,2.292
2013-02-25,2.41,2.292,43341000,2.295333
2013-02-26,2.297333,2.295333,41443500,2.34
2013-02-27,2.294,2.34,29388000,2.322
2013-02-28,2.392667,2.322,29473500,2.31
2013-03-01,2.333333,2.31,23199000,2.372
2013-03-04,2.318,2.372,26365500,2.443333
2013-03-05,2.4,2.443333,31305000,2.512667
2013-03-06,2.467333,2.512667,17250000,2.548667
2013-03-07,2.515333,2.548667,17374500,2.564667
2013-03-08,2.537333,2.564667,13681500,2.606667
2013-03-11,2.591333,2.606667,23692500,2.608
2013-03-12,2.593333,2.608,19126500,2.598667
2013-03-13,2.6,2.598667,12330000,2.456667
2013-03-14,2.593333,2.456667,30315000,2.352667
2013-03-15,2.442667,2.352667,49194000,2.343333
2013-03-18,2.353333,2.343333,19741500,2.338667
2013-03-19,2.35,2.338667,16477500,2.396667
2013-03-20,2.350667,2.396667,21345000,2.400667
2013-03-21,2.396667,2.400667,17194500,2.441333
2013-03-22,2.413333,2.441333,6603000,2.502
2013-03-25,2.473333,2.502,35682000,2.524
2013-03-26,2.532,2.524,27123000,2.544
2013-03-27,2.529333,2.544,19444500,2.526
2013-03-28,2.548667,2.526,17380500,2.928667
2013-04-01,2.824,2.928667,211477500,2.956
2013-04-02,2.906667,2.956,99786000,2.74
2013-04-03,2.873333,2.74,84654000,2.800667
2013-04-04,2.740667,2.800667,33972000,2.758
2013-04-05,2.8,2.758,23286000,2.788667
2013-04-08,2.798,2.788667,25185000,2.7
2013-04-09,2.786667,2.7,25441500,2.790667
2013-04-10,2.713333,2.790667,31816500,2.906
2013-04-11,2.804,2.906,51711000,2.916667
2013-04-12,2.883333,2.916667,47241000,2.886667
2013-04-15,2.9,2.886667,25221000,3.039333
2013-04-16,2.946,3.039333,47706000,3.03
2013-04-17,3.033333,3.03,31777500,3.131333
2013-04-18,3.065333,3.131333,50518500,3.188667
2013-04-19,3.164,3.188667,45175500,3.346
2013-04-22,3.24,3.346,59091000,3.400667
2013-04-23,3.4,3.400667,56007000,3.362
2013-04-24,3.393333,3.362,39450000,3.466667
2013-04-25,3.366667,3.466667,41938500,3.413333
2013-04-26,3.542,3.413333,54331500,3.662667
2013-04-29,3.450667,3.662667,54595500,3.599333
2013-04-30,3.733333,3.599333,82839000,3.552
2013-05-01,3.732667,3.552,41142000,3.607333
2013-05-02,3.59,3.607333,45756000,3.636667
2013-05-03,3.764667,3.636667,50680500,3.966667
2013-05-06,3.759333,3.966667,65500500,3.700667
2013-05-07,4.133333,3.700667,149865000,3.719333
2013-05-08,3.833333,3.719333,101548500,4.626667
2013-05-09,4.674667,4.626667,429075000,5.117333
2013-05-10,4.643333,5.117333,376239000,5.853333
2013-05-13,5.399333,5.853333,336253500,5.549333
2013-05-14,6.281333,5.549333,557458500,5.656
2013-05-15,5.453333,5.656,253180500,6.15
2013-05-16,6.313333,6.15,324210000,6.1
2013-05-17,6.166667,6.1,285033000,5.996
2013-05-20,6.074667,5.996,125226000,5.839333
2013-05-21,5.9,5.839333,134973000,5.816
2013-05-22,5.758,5.816,128520000,6.182
2013-05-23,5.654,6.182,180333000,6.472
2013-05-24,6.173333,6.472,241863000,7.355333
2013-05-28,6.77,7.355333,295378500,6.975333
2013-05-29,7.57,6.975333,376492500,6.996667
2013-05-30,6.830667,6.996667,242005500,6.517333
2013-05-31,7.084,6.517333,227580000,6.172667
2013-06-03,6.508,6.172667,287094000,6.322667
2013-06-04,6.183333,6.322667,132841500,6.358
2013-06-05,6.244,6.358,183372000,6.49
2013-06-06,6.35,6.49,142663500,6.802667
2013-06-07,6.533333,6.802667,160674000,6.67
2013-06-10,6.595333,6.67,138429000,6.298
2013-06-11,6.545333,6.298,110910000,6.515333
2013-06-12,6.453333,6.515333,137890500,6.545333
2013-06-13,6.6,6.545333,89424000,6.686667
2013-06-14,6.666667,6.686667,98470500,6.813333
2013-06-17,6.906667,6.813333,105993000,6.892667
2013-06-18,6.783333,6.892667,131929500,6.978667
2013-06-19,6.804,6.978667,128683500,6.71
2013-06-20,6.976667,6.71,151597500,6.636667
2013-06-21,6.913333,6.636667,175779000,6.766
2013-06-24,6.433333,6.766,106797000,6.826667
2013-06-25,6.873333,6.826667,87730500,7.048
2013-06-26,6.92,7.048,99039000,7.283333
2013-06-27,7.116667,7.283333,131173500,7.157333
2013-06-28,7.238,7.157333,86229000,7.812
2013-07-01,7.290667,7.812,163554000,7.854667
2013-07-02,7.883333,7.854667,180961500,7.682667
2013-07-03,7.866667,7.682667,72100500,8.006
2013-07-05,7.888,8.006,102280500,8.107333
2013-07-08,8.091333,8.107333,117213000,8.23
2013-07-09,8.309333,8.23,129049500,8.151333
2013-07-10,8.212667,8.151333,84001500,8.374
2013-07-11,8.325333,8.374,112254000,8.66
2013-07-12,8.366667,8.66,170160000,8.484
2013-07-15,8.868667,8.484,148836000,7.27
2013-07-16,8.418667,7.27,485578500,8.016667
2013-07-17,7.101333,8.016667,390435000,7.935333
2013-07-18,8.064667,7.935333,170971500,7.978667
2013-07-19,7.9,7.978667,88354500,8.162
2013-07-22,7.992667,8.162,146967000,8.182667
2013-07-23,8.266667,8.182667,116046000,8.113333
2013-07-24,8.298,8.113333,103035000,8.271333
2013-07-25,8.026667,8.271333,79264500,8.626
2013-07-26,8.542667,8.626,144496500,8.974667
2013-07-29,8.621333,8.974667,145183500,8.782667
2013-07-30,8.986667,8.782667,196905000,8.952
2013-07-31,8.838,8.952,95275500,9.036667
2013-08-01,9.0,9.036667,79854000,9.2
2013-08-02,8.972667,9.2,94048500,9.645333
2013-08-05,9.334,9.645333,153010500,9.476667
2013-08-06,9.65,9.476667,138817500,8.948667
2013-08-07,9.459333,8.948667,273183000,10.232
2013-08-08,10.29,10.232,408702000,10.2
2013-08-09,10.16,10.2,133915500,9.825333
2013-08-12,9.962,9.825333,223683000,9.695333
2013-08-13,9.966667,9.695333,131233500,9.290667
2013-08-14,9.514667,9.290667,175407000,9.311333
2013-08-15,9.095333,9.311333,152688000,9.466667
2013-08-16,9.442,9.466667,106621500,9.66
2013-08-19,9.562,9.66,120565500,9.972
2013-08-20,9.91,9.972,96273000,9.857333
2013-08-21,10.0,9.857333,93994500,10.473333
2013-08-22,9.948,10.473333,158886000,10.789333
2013-08-23,10.466667,10.789333,193978500,10.948
2013-08-26,11.01,10.948,362566500,11.134
2013-08-27,10.82,11.134,263503500,11.096667
2013-08-28,11.270667,11.096667,221101500,11.070667
2013-08-29,10.948,11.070667,141540000,11.266667
2013-08-30,11.091333,11.266667,165426000,11.262667
2013-09-03,11.56,11.262667,180916500,11.374667
2013-09-04,11.318,11.374667,172135500,11.328667
2013-09-05,11.34,11.328667,100279500,11.131333
2013-09-06,11.238,11.131333,129295500,10.713333
2013-09-09,10.874667,10.713333,215167500,11.091333
2013-09-10,10.763333,11.091333,134517000,10.901333
2013-09-11,11.094,10.901333,87487500,10.995333
2013-09-12,10.933333,10.995333,92400000,11.036
2013-09-13,10.851333,11.036,81018000,11.105333
2013-09-16,11.2,11.105333,113623500,11.082
2013-09-17,11.005333,11.082,82453500,11.081333
2013-09-18,11.138,11.081333,81595500,11.861333
2013-09-19,11.386667,11.861333,233919000,12.226
2013-09-20,11.926667,12.226,201025500,12.074
2013-09-23,12.298667,12.074,122601000,12.155333
2013-09-24,11.942667,12.155333,94101000,12.349333
2013-09-25,12.237333,12.349333,123790500,12.576
2013-09-26,12.446667,12.576,99216000,12.726667
2013-09-27,12.501333,12.726667,88746000,12.891333
2013-09-30,12.6,12.891333,133870500,12.866667
2013-10-01,12.930667,12.866667,116338500,12.063333
2013-10-02,12.572667,12.063333,311631000,11.554
2013-10-03,11.67,11.554,357247500,12.065333
2013-10-04,11.76,12.065333,216210000,12.204667
2013-10-07,12.164,12.204667,172284000,11.648667
2013-10-08,12.293333,11.648667,206358000,11.252
2013-10-09,11.648667,11.252,229747500,11.528667
2013-10-10,11.539333,11.528667,133258500,11.913333
2013-10-11,11.516667,11.913333,124666500,11.981333
2013-10-14,11.666667,11.981333,116544000,12.262667
2013-10-15,12.352,12.262667,164677500,12.237333
2013-10-16,12.326667,12.237333,123081000,12.186667
2013-10-17,12.236,12.186667,100575000,12.226667
2013-10-18,12.276667,12.226667,88962000,11.506667
2013-10-21,12.218667,11.506667,172981500,11.436
2013-10-22,11.366667,11.436,170800500,10.966667
2013-10-23,11.260667,10.966667,199806000,11.543333
2013-10-24,11.0,11.543333,162385500,11.310667
2013-10-25,11.614,11.310667,113932500,10.857333
2013-10-28,11.345333,10.857333,117625500,10.964667
2013-10-29,10.850667,10.964667,211675500,10.614667
2013-10-30,10.975333,10.614667,126027000,10.662667
2013-10-31,10.378,10.662667,140007000,10.811333
2013-11-01,10.866667,10.811333,107709000,11.68
2013-11-04,11.0,11.68,196806000,11.787333
2013-11-05,12.0,11.787333,337006500,10.077333
2013-11-06,10.320667,10.077333,466075500,9.318
2013-11-07,9.612667,9.318,334270500,9.196667
2013-11-08,9.098667,9.196667,337168500,9.646667
2013-11-11,9.4,9.646667,209964000,9.186667
2013-11-12,9.646,9.186667,224778000,9.246667
2013-11-13,9.389333,9.246667,189874500,9.173333
2013-11-14,9.261333,9.173333,183055500,9.03
2013-11-15,9.123333,9.03,148503000,8.105333
2013-11-18,9.018,8.105333,347073000,8.406
2013-11-19,7.962,8.406,297243000,8.074
2013-11-20,8.405333,8.074,207744000,8.14
2013-11-21,8.192667,8.14,178557000,8.092
2013-11-22,8.105333,8.092,166450500,8.056
2013-11-25,8.3,8.056,154009500,8.033333
2013-11-26,7.958667,8.033333,208282500,8.462667
2013-11-27,8.087333,8.462667,185514000,8.485333
2013-11-29,8.651333,8.485333,145743000,8.278
2013-12-02,8.423333,8.278,116268000,9.646667
2013-12-03,8.845333,9.646667,385236000,9.263333
2013-12-04,9.621333,9.263333,197215500,9.365333
2013-12-05,9.343333,9.365333,139326000,9.157333
2013-12-06,9.434,9.157333,118644000,9.44
2013-12-09,9.133333,9.44,135922500,9.479333
2013-12-10,9.336667,9.479333,161223000,9.31
2013-12-11,9.458667,9.31,107067000,9.831333
2013-12-12,9.313333,9.831333,161517000,9.843333
2013-12-13,9.87,9.843333,158878500,9.862667
2013-12-16,9.898667,9.862667,100129500,10.164
2013-12-17,9.838667,10.164,157425000,9.865333
2013-12-18,10.149333,9.865333,173728500,9.381333
2013-12-19,9.793333,9.381333,191100000,9.549333
2013-12-20,9.438667,9.549333,111189000,9.57
2013-12-23,9.656667,9.57,80782500,10.094
2013-12-24,10.0,10.094,149122500,10.366667
2013-12-26,10.336,10.366667,106942500,10.074667
2013-12-27,10.353333,10.074667,81903000,10.162667
2013-12-30,10.074667,10.162667,67012500,10.028667
2013-12-31,10.154667,10.028667,63936000,10.006667
2014-01-02,9.986667,10.006667,92826000,9.970667
2014-01-03,10.0,9.970667,70425000,9.8
2014-01-06,10.0,9.8,80416500,9.957333
2014-01-07,9.841333,9.957333,75511500,10.085333
2014-01-08,9.923333,10.085333,92448000,9.835333
2014-01-09,10.166667,9.835333,80730000,9.714667
2014-01-10,9.897333,9.714667,111691500,9.289333
2014-01-13,9.718667,9.289333,94741500,10.751333
2014-01-14,9.366667,10.751333,414105000,10.942
2014-01-15,11.23,10.942,306984000,11.398
2014-01-16,10.833333,11.398,179391000,11.334
2014-01-17,11.346,11.334,138093000,11.778667
2014-01-21,11.416,11.778667,146020500,11.904
2014-01-22,11.854,11.904,105339000,12.1
2014-01-23,11.815333,12.1,118011000,11.64
2014-01-24,11.856667,11.64,114964500,11.308
2014-01-27,11.677333,11.308,130746000,11.892
2014-01-28,11.433333,11.892,91401000,11.682
2014-01-29,11.686667,11.682,89032500,12.189333
2014-01-30,11.866667,12.189333,128475000,12.094
2014-01-31,11.923333,12.094,97632000,11.807333
2014-02-03,12.192667,11.807333,101473500,11.915333
2014-02-04,12.046667,11.915333,70294500,11.628
2014-02-05,11.886667,11.628,109020000,11.892
2014-02-06,11.753333,11.892,87624000,12.435333
2014-02-07,12.067333,12.435333,133927500,13.104
2014-02-10,12.622667,13.104,194560500,13.108
2014-02-11,13.264667,13.108,160648500,13.021333
2014-02-12,13.052,13.021333,77605500,13.308667
2014-02-13,12.889333,13.308667,120439500,13.215333
2014-02-14,13.206667,13.215333,92370000,13.58
2014-02-18,13.682667,13.58,139992000,12.909333
2014-02-19,13.58,12.909333,242535000,13.998
2014-02-20,14.334,13.998,270034500,13.973333
2014-02-21,14.109333,13.973333,117282000,14.51
2014-02-24,13.917333,14.51,124176000,16.533333
2014-02-25,15.333333,16.533333,490225500,16.866667
2014-02-26,17.238667,16.866667,369069000,16.836
2014-02-27,17.416668,16.836,269187000,16.320667
2014-02-28,16.643333,16.320667,218847000,16.704
2014-03-03,15.817333,16.704,196339500,16.989332
2014-03-04,17.232,16.989332,131184000,16.844
2014-03-05,17.114668,16.844,89035500,16.862667
2014-03-06,16.942667,16.862667,110416500,16.414
2014-03-07,16.862667,16.414,117184500,15.922667
2014-03-10,16.18,15.922667,115921500,15.627333
2014-03-11,15.766667,15.627333,132151500,16.099333
2014-03-12,15.433333,16.099333,146316000,15.852667
2014-03-13,16.252666,15.852667,93544500,15.398
2014-03-14,15.686,15.398,124345500,15.598667
2014-03-17,15.663333,15.598667,88689000,16.002666
2014-03-18,15.796667,16.002666,93634500,15.722667
2014-03-19,16.092667,15.722667,76069500,15.660667
2014-03-20,15.744,15.660667,57268500,15.259333
2014-03-21,15.734667,15.259333,123253500,14.678
2014-03-24,15.316667,14.678,169932000,14.696
2014-03-25,14.942667,14.696,117981000,14.197333
2014-03-26,14.796667,14.197333,103609500,13.821333
2014-03-27,14.158,13.821333,142435500,14.158
2014-03-28,14.186667,14.158,145272000,13.896667
2014-03-31,14.433333,13.896667,125700000,14.464667
2014-04-01,13.934667,14.464667,110571000,15.352667
2014-04-02,14.666667,15.352667,161734500,15.026667
2014-04-03,15.353333,15.026667,163855500,14.148667
2014-04-04,15.067333,14.148667,170184000,13.834667
2014-04-07,13.720667,13.834667,147832500,14.364
2014-04-08,14.003333,14.364,103339500,14.462
2014-04-09,14.450667,14.462,77368500,13.612667
2014-04-10,14.454667,13.612667,108172500,13.585333
2014-04-11,13.374,13.585333,136008000,13.206
2014-04-14,13.84,13.206,115545000,12.927333
2014-04-15,13.272667,12.927333,204889500,13.274
2014-04-16,13.133333,13.274,108033000,13.208
2014-04-17,13.307333,13.208,88902000,13.625333
2014-04-21,13.138667,13.625333,78873000,14.576
2014-04-22,13.757333,14.576,147070500,13.866
2014-04-23,14.422,13.866,109434000,13.857333
2014-04-24,14.054,13.857333,82428000,13.323333
2014-04-25,13.466667,13.323333,104950500,13.234
2014-04-28,13.333333,13.234,105630000,13.794667
2014-04-29,13.214,13.794667,86686500,13.859333
2014-04-30,13.573333,13.859333,66609000,13.848667
2014-05-01,13.805333,13.848667,81598500,14.060667
2014-05-02,13.906667,14.060667,61302000,14.440667
2014-05-05,13.965333,14.440667,77205000,13.818667
2014-05-06,14.44,13.818667,84550500,13.423333
2014-05-07,13.976,13.423333,152689500,11.906
2014-05-08,12.133333,11.906,300849000,12.150667
2014-05-09,11.990667,12.150667,127428000,12.311333
2014-05-12,12.258,12.311333,105034500,12.677333
2014-05-13,12.250667,12.677333,106458000,12.708
2014-05-14,12.596667,12.708,81100500,12.572667
2014-05-15,12.665333,12.572667,90606000,12.770667
2014-05-16,12.596667,12.770667,67315500,13.072667
2014-05-19,12.714667,13.072667,68575500,13.02
2014-05-20,13.129333,13.02,83191500,13.296667
2014-05-21,13.078667,13.296667,79281000,13.658667
2014-05-22,13.356667,13.658667,93217500,13.82
2014-05-23,13.635333,13.82,60102000,14.104
2014-05-27,13.901333,14.104,80116500,14.016
2014-05-28,14.001333,14.016,82426500,14.016
2014-05-29,14.038,14.016,55387500,13.851333
2014-05-30,14.02,13.851333,83716500,13.646667
2014-06-02,13.822,13.646667,70021500,13.662667
2014-06-03,13.566,13.662667,57912000,13.599333
2014-06-04,13.623333,13.599333,51411000,13.793333
2014-06-05,13.631333,13.793333,60819000,13.878
2014-06-06,13.983333,13.878,46107000,13.687333
2014-06-09,13.863333,13.687333,42085500,13.486667
2014-06-10,13.628667,13.486667,52720500,13.631333
2014-06-11,13.433333,13.631333,59662500,13.568
2014-06-12,13.673333,13.568,89905500,13.761333
2014-06-13,13.652,13.761333,53164500,14.974
2014-06-16,13.784,14.974,198696000,15.444667
2014-06-17,14.940667,15.444667,199573500,15.141333
2014-06-18,15.433333,15.141333,104103000,15.186
2014-06-19,15.258667,15.186,131896500,15.306
2014-06-20,15.234667,15.306,73558500,15.814667
2014-06-23,15.300667,15.814667,116866500,15.5
2014-06-24,15.931333,15.5,121138500,15.792667
2014-06-25,15.536667,15.792667,87024000,15.706667
2014-06-26,15.811333,15.706667,76821000,15.937333
2014-06-27,15.646,15.937333,84525000,16.004
2014-06-30,15.97,16.004,72429000,15.981333
2014-07-01,16.164,15.981333,65041500,15.295333
2014-07-02,16.044001,15.295333,120411000,15.283333
2014-07-03,15.419333,15.283333,77500500,14.844
2014-07-07,15.166667,14.844,88405500,14.604667
2014-07-08,14.576667,14.604667,117543000,14.870667
2014-07-09,14.751333,14.870667,61731000,14.630667
2014-07-10,14.478667,14.630667,72958500,14.542
2014-07-11,14.707333,14.542,49534500,15.113333
2014-07-14,14.666,15.113333,108048000,14.638667
2014-07-15,15.115333,14.638667,85777500,14.477333
2014-07-16,14.788,14.477333,60667500,14.36
2014-07-17,14.410667,14.36,69741000,14.668
2014-07-18,14.396667,14.668,63805500,14.702667
2014-07-21,14.483333,14.702667,57333000,14.638667
2014-07-22,14.812667,14.638667,40950000,14.832667
2014-07-23,14.667333,14.832667,46249500,14.902667
2014-07-24,14.883333,14.902667,48682500,14.904667
2014-07-25,14.848,14.904667,46306500,14.988
2014-07-28,14.95,14.988,97714500,15.000667
2014-07-29,15.107333,15.000667,50736000,15.261333
2014-07-30,14.794667,15.261333,73917000,14.886667
2014-07-31,15.284,14.886667,116236500,15.551333
2014-08-01,15.072667,15.551333,178437000,15.901333
2014-08-04,15.625333,15.901333,89395500,15.899333
2014-08-05,15.831333,15.899333,80829000,16.595333
2014-08-06,15.926667,16.595333,138739500,16.826
2014-08-07,16.674667,16.826,112183500,16.542
2014-08-08,16.743999,16.542,76351500,17.288
2014-08-11,17.032,17.288,121519500,17.330667
2014-08-12,17.205334,17.330667,95734500,17.354
2014-08-13,17.467333,17.354,103989000,17.425333
2014-08-14,17.499332,17.425333,61899000,17.467333
2014-08-15,17.431999,17.467333,58018500,17.329332
2014-08-18,17.549999,17.329332,87738000,17.117332
2014-08-19,17.257999,17.117332,80022000,17.047333
2014-08-20,16.978001,17.047333,45418500,16.955999
2014-08-21,17.101334,16.955999,43734000,17.118668
2014-08-22,16.969334,17.118668,42501000,17.503332
2014-08-25,17.212667,17.503332,64771500,17.449333
2014-08-26,17.665333,17.449333,57270000,17.549999
2014-08-27,17.566668,17.549999,44776500,17.590668
2014-08-28,17.459333,17.590668,42673500,17.98
2014-08-29,17.913334,17.98,96706500,18.941334
2014-09-02,18.366667,18.941334,147786000,18.746
2014-09-03,19.177999,18.746,101584500,19.069332
2014-09-04,18.934,19.069332,125125500,18.492666
2014-09-05,18.836666,18.492666,167548500,18.807333
2014-09-08,18.507999,18.807333,82524000,18.565332
2014-09-09,18.865999,18.565332,68382000,18.74
2014-09-10,18.633333,18.74,56719500,18.687332
2014-09-11,18.697332,18.687332,56491500,18.613333
2014-09-12,18.700001,18.613333,49869000,16.924
2014-09-15,18.291332,16.924,246831000,17.382668
2014-09-16,17.01,17.382668,124501500,17.425333
2014-09-17,17.493999,17.425333,77665500,17.587999
2014-09-18,17.557333,17.587999,55389000,17.288
2014-09-19,17.199333,17.288,102163500,16.668667
2014-09-22,17.0,16.668667,123211500,16.694
2014-09-23,16.348,16.694,84880500,16.809334
2014-09-24,16.741333,16.809334,56242500,16.463333
2014-09-25,16.834667,16.463333,72513000,16.440001
2014-09-26,16.549999,16.440001,56931000,16.350668
2014-09-29,16.266666,16.350668,72790500,16.178667
2014-09-30,16.461332,16.178667,63574500,16.016001
2014-10-01,16.146667,16.016001,89125500,16.761333
2014-10-02,16.68,16.761333,134973000,17.014
2014-10-03,16.870667,17.014,81094500,17.374666
2014-10-06,17.275333,17.374666,115699500,17.304667
2014-10-07,17.235332,17.304667,67282500,17.285334
2014-10-08,17.34,17.285334,75826500,17.134001
2014-10-09,17.483334,17.134001,110419500,15.794
2014-10-10,16.309334,15.794,193324500,14.972667
2014-10-13,15.904667,14.972667,169030500,15.137333
2014-10-14,15.216667,15.137333,106579500,15.313333
2014-10-15,14.666667,15.313333,137209500,15.09
2014-10-16,14.648,15.09,80989500,15.165333
2014-10-17,15.558667,15.165333,158241000,15.364667
2014-10-20,15.114667,15.364667,52416000,15.689333
2014-10-21,15.618,15.689333,61954500,15.406667
2014-10-22,15.546,15.406667,61749000,15.686
2014-10-23,15.644,15.686,52386000,15.682667
2014-10-24,15.751333,15.682667,51949500,14.778
2014-10-27,15.616667,14.778,143299500,16.184668
2014-10-28,15.306667,16.184668,157744500,15.873333
2014-10-29,16.075333,15.873333,74437500,15.910667
2014-10-30,15.876,15.910667,48426000,16.113333
2014-10-31,16.167334,16.113333,56629500,16.172667
2014-11-03,16.200001,16.172667,63057000,15.928667
2014-11-04,16.032667,15.928667,55239000,15.398
2014-11-05,16.066668,15.398,135688500,16.081333
2014-11-06,15.632667,16.081333,230320500,16.013332
2014-11-07,16.146,16.013332,77415000,16.128668
2014-11-10,15.940667,16.128668,68658000,16.738667
2014-11-11,16.17,16.738667,119232000,16.606667
2014-11-12,16.648001,16.606667,88062000,16.780001
2014-11-13,16.708,16.780001,93540000,17.245333
2014-11-14,16.666668,17.245333,91516500,16.931999
2014-11-17,17.166,16.931999,60385500,17.18
2014-11-18,17.057333,17.18,67095000,16.516001
2014-11-19,16.707333,16.516001,118777500,16.580667
2014-11-20,16.530001,16.580667,53808000,16.185333
2014-11-21,16.813999,16.185333,112276500,16.448
2014-11-24,16.346666,16.448,71845500,16.539333
2014-11-25,16.49,16.539333,47397000,16.562668
2014-11-26,16.556,16.562668,29718000,16.301332
2014-11-28,16.356667,16.301332,31795500,15.442667
2014-12-01,16.077333,15.442667,129291000,15.428667
2014-12-02,15.638,15.428667,88305000,15.286667
2014-12-03,15.083333,15.286667,79615500,15.218667
2014-12-04,15.24,15.218667,57834000,14.914
2014-12-05,15.244667,14.914,90954000,14.290667
